county_fips_code,county_name,state,state_fips_code,date,confirmed_cases,deaths
48161,Freestone County,TX,48,2020-03-08,0,0
48161,Freestone County,TX,48,2020-03-09,0,0
48161,Freestone County,TX,48,2020-03-10,0,0
48161,Freestone County,TX,48,2020-03-11,0,0
48161,Freestone County,TX,48,2020-03-12,0,0
48161,Freestone County,TX,48,2020-03-13,0,0
48161,Freestone County,TX,48,2020-03-14,0,0
48161,Freestone County,TX,48,2020-03-15,0,0
48161,Freestone County,TX,48,2020-03-16,0,0
48161,Freestone County,TX,48,2020-03-17,0,0
48161,Freestone County,TX,48,2020-03-18,0,0
48161,Freestone County,TX,48,2020-03-19,0,0
48161,Freestone County,TX,48,2020-03-20,0,0
48161,Freestone County,TX,48,2020-03-21,0,0
48161,Freestone County,TX,48,2020-03-22,0,0
48161,Freestone County,TX,48,2020-03-23,0,0
48161,Freestone County,TX,48,2020-03-24,0,0
48161,Freestone County,TX,48,2020-03-25,0,0
48161,Freestone County,TX,48,2020-03-26,0,0
48161,Freestone County,TX,48,2020-03-27,0,0
48161,Freestone County,TX,48,2020-03-28,0,0
48161,Freestone County,TX,48,2020-03-29,0,0
48161,Freestone County,TX,48,2020-03-30,0,0
48161,Freestone County,TX,48,2020-03-31,0,0
48161,Freestone County,TX,48,2020-04-01,0,0
48161,Freestone County,TX,48,2020-04-02,0,0
48161,Freestone County,TX,48,2020-04-03,0,0
48161,Freestone County,TX,48,2020-04-04,0,0
48161,Freestone County,TX,48,2020-04-05,0,0
48161,Freestone County,TX,48,2020-04-06,0,0
48161,Freestone County,TX,48,2020-04-07,0,0
48161,Freestone County,TX,48,2020-04-08,0,0
48161,Freestone County,TX,48,2020-04-09,0,0
48161,Freestone County,TX,48,2020-04-10,0,0
48161,Freestone County,TX,48,2020-04-11,0,0
48161,Freestone County,TX,48,2020-04-12,0,0
48161,Freestone County,TX,48,2020-04-13,0,0
48161,Freestone County,TX,48,2020-04-14,0,0
48161,Freestone County,TX,48,2020-04-15,1,0
48161,Freestone County,TX,48,2020-04-16,1,0
48161,Freestone County,TX,48,2020-04-17,1,0
48161,Freestone County,TX,48,2020-04-18,3,0
48161,Freestone County,TX,48,2020-04-19,3,0
48161,Freestone County,TX,48,2020-04-20,3,0
48161,Freestone County,TX,48,2020-04-21,3,0
48161,Freestone County,TX,48,2020-04-22,3,0
48161,Freestone County,TX,48,2020-04-23,3,0
48161,Freestone County,TX,48,2020-04-24,3,0
48161,Freestone County,TX,48,2020-04-25,3,0
48161,Freestone County,TX,48,2020-04-26,3,0
48161,Freestone County,TX,48,2020-04-27,3,0
48161,Freestone County,TX,48,2020-04-28,3,0
48161,Freestone County,TX,48,2020-04-29,3,0
48161,Freestone County,TX,48,2020-04-30,3,0
48161,Freestone County,TX,48,2020-05-01,5,0
48161,Freestone County,TX,48,2020-05-02,6,0
48161,Freestone County,TX,48,2020-05-03,7,0
48161,Freestone County,TX,48,2020-05-04,7,0
48161,Freestone County,TX,48,2020-05-05,7,0
48161,Freestone County,TX,48,2020-05-06,7,0
48161,Freestone County,TX,48,2020-05-07,7,0
48161,Freestone County,TX,48,2020-05-08,7,0
48161,Freestone County,TX,48,2020-05-09,7,0
48161,Freestone County,TX,48,2020-05-10,7,0
48161,Freestone County,TX,48,2020-05-11,7,0
48161,Freestone County,TX,48,2020-05-12,7,0
48161,Freestone County,TX,48,2020-05-13,7,0
48161,Freestone County,TX,48,2020-05-14,7,0
48161,Freestone County,TX,48,2020-05-15,7,0
48161,Freestone County,TX,48,2020-05-16,7,0
48161,Freestone County,TX,48,2020-05-17,7,0
48161,Freestone County,TX,48,2020-05-18,7,0
48161,Freestone County,TX,48,2020-05-19,7,0
48161,Freestone County,TX,48,2020-05-20,7,0
48161,Freestone County,TX,48,2020-05-21,7,0
48161,Freestone County,TX,48,2020-05-22,7,0
48161,Freestone County,TX,48,2020-05-23,10,0
48161,Freestone County,TX,48,2020-05-24,10,0
48161,Freestone County,TX,48,2020-05-25,10,0
48161,Freestone County,TX,48,2020-05-26,10,0
48161,Freestone County,TX,48,2020-05-27,10,0
48161,Freestone County,TX,48,2020-05-28,10,0
48161,Freestone County,TX,48,2020-05-29,10,0
48161,Freestone County,TX,48,2020-05-30,10,0
48161,Freestone County,TX,48,2020-05-31,10,0
48161,Freestone County,TX,48,2020-06-01,10,0
48161,Freestone County,TX,48,2020-06-02,10,0
48161,Freestone County,TX,48,2020-06-03,10,0
48161,Freestone County,TX,48,2020-06-04,10,0
48163,Frio County,TX,48,2020-01-22,0,0
48163,Frio County,TX,48,2020-01-23,0,0
48163,Frio County,TX,48,2020-01-24,0,0
48163,Frio County,TX,48,2020-01-25,0,0
48163,Frio County,TX,48,2020-01-26,0,0
48163,Frio County,TX,48,2020-01-27,0,0
48163,Frio County,TX,48,2020-01-28,0,0
48163,Frio County,TX,48,2020-01-29,0,0
48163,Frio County,TX,48,2020-01-30,0,0
48163,Frio County,TX,48,2020-01-31,0,0
48163,Frio County,TX,48,2020-02-01,0,0
48163,Frio County,TX,48,2020-02-02,0,0
48163,Frio County,TX,48,2020-02-03,0,0
48163,Frio County,TX,48,2020-02-04,0,0
48163,Frio County,TX,48,2020-02-05,0,0
48163,Frio County,TX,48,2020-02-06,0,0
48163,Frio County,TX,48,2020-02-07,0,0
48163,Frio County,TX,48,2020-02-08,0,0
48163,Frio County,TX,48,2020-02-09,0,0
48163,Frio County,TX,48,2020-02-10,0,0
48163,Frio County,TX,48,2020-02-11,0,0
48163,Frio County,TX,48,2020-02-12,0,0
48163,Frio County,TX,48,2020-02-13,0,0
48163,Frio County,TX,48,2020-02-14,0,0
48163,Frio County,TX,48,2020-02-15,0,0
48163,Frio County,TX,48,2020-02-16,0,0
48163,Frio County,TX,48,2020-02-17,0,0
48163,Frio County,TX,48,2020-02-18,0,0
48163,Frio County,TX,48,2020-02-19,0,0
48163,Frio County,TX,48,2020-02-20,0,0
48163,Frio County,TX,48,2020-02-21,0,0
48163,Frio County,TX,48,2020-02-22,0,0
48163,Frio County,TX,48,2020-02-23,0,0
48163,Frio County,TX,48,2020-02-24,0,0
48163,Frio County,TX,48,2020-02-25,0,0
48163,Frio County,TX,48,2020-02-26,0,0
48163,Frio County,TX,48,2020-02-27,0,0
48163,Frio County,TX,48,2020-02-28,0,0
48163,Frio County,TX,48,2020-02-29,0,0
48163,Frio County,TX,48,2020-03-01,0,0
48163,Frio County,TX,48,2020-03-02,0,0
48163,Frio County,TX,48,2020-03-03,0,0
48163,Frio County,TX,48,2020-03-04,0,0
48163,Frio County,TX,48,2020-03-05,0,0
48163,Frio County,TX,48,2020-03-06,0,0
48163,Frio County,TX,48,2020-03-07,0,0
48163,Frio County,TX,48,2020-03-08,0,0
48163,Frio County,TX,48,2020-03-09,0,0
48163,Frio County,TX,48,2020-03-10,0,0
48163,Frio County,TX,48,2020-03-11,0,0
48163,Frio County,TX,48,2020-03-12,0,0
48163,Frio County,TX,48,2020-03-13,0,0
48163,Frio County,TX,48,2020-03-14,0,0
48163,Frio County,TX,48,2020-03-15,0,0
48163,Frio County,TX,48,2020-03-16,0,0
48163,Frio County,TX,48,2020-03-17,0,0
48163,Frio County,TX,48,2020-03-18,0,0
48163,Frio County,TX,48,2020-03-19,0,0
48163,Frio County,TX,48,2020-03-20,0,0
48163,Frio County,TX,48,2020-03-21,0,0
48163,Frio County,TX,48,2020-03-22,0,0
48163,Frio County,TX,48,2020-03-23,0,0
48163,Frio County,TX,48,2020-03-24,0,0
48163,Frio County,TX,48,2020-03-25,0,0
48163,Frio County,TX,48,2020-03-26,0,0
48163,Frio County,TX,48,2020-03-27,0,0
48163,Frio County,TX,48,2020-03-28,0,0
48163,Frio County,TX,48,2020-03-29,0,0
48163,Frio County,TX,48,2020-03-30,0,0
48163,Frio County,TX,48,2020-03-31,0,0
48163,Frio County,TX,48,2020-04-01,0,0
48163,Frio County,TX,48,2020-04-02,0,0
48163,Frio County,TX,48,2020-04-03,0,0
48163,Frio County,TX,48,2020-04-04,0,0
48163,Frio County,TX,48,2020-04-05,0,0
48163,Frio County,TX,48,2020-04-06,0,0
48163,Frio County,TX,48,2020-04-07,0,0
48163,Frio County,TX,48,2020-04-08,1,0
48163,Frio County,TX,48,2020-04-09,1,0
48163,Frio County,TX,48,2020-04-10,1,0
48163,Frio County,TX,48,2020-04-11,1,0
48163,Frio County,TX,48,2020-04-12,1,0
48163,Frio County,TX,48,2020-04-13,1,0
48163,Frio County,TX,48,2020-04-14,1,0
48163,Frio County,TX,48,2020-04-15,1,0
48163,Frio County,TX,48,2020-04-16,1,0
48163,Frio County,TX,48,2020-04-17,1,0
48163,Frio County,TX,48,2020-04-18,1,0
48163,Frio County,TX,48,2020-04-19,1,0
48163,Frio County,TX,48,2020-04-20,1,0
48163,Frio County,TX,48,2020-04-21,1,0
48163,Frio County,TX,48,2020-04-22,1,0
48163,Frio County,TX,48,2020-04-23,1,0
48163,Frio County,TX,48,2020-04-24,1,0
48163,Frio County,TX,48,2020-04-25,3,0
48163,Frio County,TX,48,2020-04-26,3,0
48163,Frio County,TX,48,2020-04-27,3,0
48163,Frio County,TX,48,2020-04-28,4,0
48163,Frio County,TX,48,2020-04-29,7,0
48163,Frio County,TX,48,2020-04-30,7,0
48163,Frio County,TX,48,2020-05-01,7,0
48163,Frio County,TX,48,2020-05-02,8,0
48163,Frio County,TX,48,2020-05-03,10,0
48163,Frio County,TX,48,2020-05-04,10,0
48163,Frio County,TX,48,2020-05-05,10,0
48163,Frio County,TX,48,2020-05-06,10,0
48163,Frio County,TX,48,2020-05-07,25,0
48163,Frio County,TX,48,2020-05-08,25,0
48163,Frio County,TX,48,2020-05-09,34,0
48163,Frio County,TX,48,2020-05-10,34,0
48163,Frio County,TX,48,2020-05-11,34,0
48163,Frio County,TX,48,2020-05-12,34,0
48163,Frio County,TX,48,2020-05-13,34,0
48163,Frio County,TX,48,2020-05-14,34,0
48163,Frio County,TX,48,2020-05-15,34,0
48163,Frio County,TX,48,2020-05-16,35,0
48163,Frio County,TX,48,2020-05-17,35,0
48163,Frio County,TX,48,2020-05-18,35,0
48163,Frio County,TX,48,2020-05-19,35,0
48163,Frio County,TX,48,2020-05-20,35,0
48163,Frio County,TX,48,2020-05-21,35,0
48163,Frio County,TX,48,2020-05-22,35,0
48163,Frio County,TX,48,2020-05-23,35,0
48163,Frio County,TX,48,2020-05-24,36,0
48163,Frio County,TX,48,2020-05-25,36,0
48163,Frio County,TX,48,2020-05-26,36,0
48163,Frio County,TX,48,2020-05-27,37,0
48163,Frio County,TX,48,2020-05-28,37,0
48163,Frio County,TX,48,2020-05-29,37,0
48163,Frio County,TX,48,2020-05-30,37,0
48163,Frio County,TX,48,2020-05-31,37,0
48163,Frio County,TX,48,2020-06-01,37,0
48163,Frio County,TX,48,2020-06-02,37,0
48163,Frio County,TX,48,2020-06-03,37,0
48163,Frio County,TX,48,2020-06-04,37,0
48165,Gaines County,TX,48,2020-01-22,0,0
48165,Gaines County,TX,48,2020-01-23,0,0
48165,Gaines County,TX,48,2020-01-24,0,0
48165,Gaines County,TX,48,2020-01-25,0,0
48165,Gaines County,TX,48,2020-01-26,0,0
48165,Gaines County,TX,48,2020-01-27,0,0
48165,Gaines County,TX,48,2020-01-28,0,0
48165,Gaines County,TX,48,2020-01-29,0,0
48165,Gaines County,TX,48,2020-01-30,0,0
48165,Gaines County,TX,48,2020-01-31,0,0
48165,Gaines County,TX,48,2020-02-01,0,0
48165,Gaines County,TX,48,2020-02-02,0,0
48165,Gaines County,TX,48,2020-02-03,0,0
48165,Gaines County,TX,48,2020-02-04,0,0
48165,Gaines County,TX,48,2020-02-05,0,0
48165,Gaines County,TX,48,2020-02-06,0,0
48165,Gaines County,TX,48,2020-02-07,0,0
48165,Gaines County,TX,48,2020-02-08,0,0
48165,Gaines County,TX,48,2020-02-09,0,0
48165,Gaines County,TX,48,2020-02-10,0,0
48165,Gaines County,TX,48,2020-02-11,0,0
48165,Gaines County,TX,48,2020-02-12,0,0
48165,Gaines County,TX,48,2020-02-13,0,0
48165,Gaines County,TX,48,2020-02-14,0,0
48165,Gaines County,TX,48,2020-02-15,0,0
48165,Gaines County,TX,48,2020-02-16,0,0
48165,Gaines County,TX,48,2020-02-17,0,0
48165,Gaines County,TX,48,2020-02-18,0,0
48165,Gaines County,TX,48,2020-02-19,0,0
48165,Gaines County,TX,48,2020-02-20,0,0
48165,Gaines County,TX,48,2020-02-21,0,0
48165,Gaines County,TX,48,2020-02-22,0,0
48165,Gaines County,TX,48,2020-02-23,0,0
48165,Gaines County,TX,48,2020-02-24,0,0
48165,Gaines County,TX,48,2020-02-25,0,0
48165,Gaines County,TX,48,2020-02-26,0,0
48165,Gaines County,TX,48,2020-02-27,0,0
48165,Gaines County,TX,48,2020-02-28,0,0
48165,Gaines County,TX,48,2020-02-29,0,0
48165,Gaines County,TX,48,2020-03-01,0,0
48165,Gaines County,TX,48,2020-03-02,0,0
48165,Gaines County,TX,48,2020-03-03,0,0
48165,Gaines County,TX,48,2020-03-04,0,0
48165,Gaines County,TX,48,2020-03-05,0,0
48165,Gaines County,TX,48,2020-03-06,0,0
48165,Gaines County,TX,48,2020-03-07,0,0
48165,Gaines County,TX,48,2020-03-08,0,0
48165,Gaines County,TX,48,2020-03-09,0,0
48165,Gaines County,TX,48,2020-03-10,0,0
48165,Gaines County,TX,48,2020-03-11,0,0
48165,Gaines County,TX,48,2020-03-12,0,0
48165,Gaines County,TX,48,2020-03-13,0,0
48165,Gaines County,TX,48,2020-03-14,0,0
48165,Gaines County,TX,48,2020-03-15,0,0
48165,Gaines County,TX,48,2020-03-16,0,0
48165,Gaines County,TX,48,2020-03-17,0,0
48165,Gaines County,TX,48,2020-03-18,0,0
48165,Gaines County,TX,48,2020-03-19,0,0
48165,Gaines County,TX,48,2020-03-20,0,0
48165,Gaines County,TX,48,2020-03-21,0,0
48165,Gaines County,TX,48,2020-03-22,0,0
48165,Gaines County,TX,48,2020-03-23,0,0
48165,Gaines County,TX,48,2020-03-24,0,0
48165,Gaines County,TX,48,2020-03-25,1,0
48165,Gaines County,TX,48,2020-03-26,1,0
48165,Gaines County,TX,48,2020-03-27,1,0
48165,Gaines County,TX,48,2020-03-28,1,0
48165,Gaines County,TX,48,2020-03-29,1,0
48165,Gaines County,TX,48,2020-03-30,1,0
48165,Gaines County,TX,48,2020-03-31,1,0
48165,Gaines County,TX,48,2020-04-01,1,0
48165,Gaines County,TX,48,2020-04-02,1,0
48165,Gaines County,TX,48,2020-04-03,1,0
48165,Gaines County,TX,48,2020-04-04,1,0
48165,Gaines County,TX,48,2020-04-05,1,0
48165,Gaines County,TX,48,2020-04-06,1,0
48165,Gaines County,TX,48,2020-04-07,1,0
48165,Gaines County,TX,48,2020-04-08,1,0
48165,Gaines County,TX,48,2020-04-09,1,0
48165,Gaines County,TX,48,2020-04-10,1,0
48165,Gaines County,TX,48,2020-04-11,1,0
48165,Gaines County,TX,48,2020-04-12,1,0
48165,Gaines County,TX,48,2020-04-13,2,0
48165,Gaines County,TX,48,2020-04-14,2,0
48165,Gaines County,TX,48,2020-04-15,2,0
48165,Gaines County,TX,48,2020-04-16,2,0
48165,Gaines County,TX,48,2020-04-17,2,0
48165,Gaines County,TX,48,2020-04-18,2,0
48165,Gaines County,TX,48,2020-04-19,2,0
48165,Gaines County,TX,48,2020-04-20,2,0
48165,Gaines County,TX,48,2020-04-21,2,0
48165,Gaines County,TX,48,2020-04-22,2,0
48165,Gaines County,TX,48,2020-04-23,2,0
48165,Gaines County,TX,48,2020-04-24,2,0
48165,Gaines County,TX,48,2020-04-25,2,0
48165,Gaines County,TX,48,2020-04-26,2,0
48165,Gaines County,TX,48,2020-04-27,2,0
48165,Gaines County,TX,48,2020-04-28,2,0
48165,Gaines County,TX,48,2020-04-29,2,0
48165,Gaines County,TX,48,2020-04-30,2,0
48165,Gaines County,TX,48,2020-05-01,2,0
48165,Gaines County,TX,48,2020-05-02,2,0
48165,Gaines County,TX,48,2020-05-03,2,0
48165,Gaines County,TX,48,2020-05-04,2,0
48165,Gaines County,TX,48,2020-05-05,3,0
48165,Gaines County,TX,48,2020-05-06,3,0
48165,Gaines County,TX,48,2020-05-07,3,0
48165,Gaines County,TX,48,2020-05-08,3,0
48165,Gaines County,TX,48,2020-05-09,3,0
48165,Gaines County,TX,48,2020-05-10,3,0
48165,Gaines County,TX,48,2020-05-11,3,0
48165,Gaines County,TX,48,2020-05-12,4,0
48165,Gaines County,TX,48,2020-05-13,4,0
48165,Gaines County,TX,48,2020-05-14,4,0
48165,Gaines County,TX,48,2020-05-15,5,0
48165,Gaines County,TX,48,2020-05-16,5,0
48165,Gaines County,TX,48,2020-05-17,5,0
48165,Gaines County,TX,48,2020-05-18,5,0
48165,Gaines County,TX,48,2020-05-19,6,0
48165,Gaines County,TX,48,2020-05-20,6,0
48165,Gaines County,TX,48,2020-05-21,6,0
48165,Gaines County,TX,48,2020-05-22,6,0
48165,Gaines County,TX,48,2020-05-23,6,0
48165,Gaines County,TX,48,2020-05-24,6,0
48165,Gaines County,TX,48,2020-05-25,6,0
48165,Gaines County,TX,48,2020-05-26,6,0
48165,Gaines County,TX,48,2020-05-27,7,0
48165,Gaines County,TX,48,2020-05-28,7,0
48165,Gaines County,TX,48,2020-05-29,7,0
48165,Gaines County,TX,48,2020-05-30,7,0
48165,Gaines County,TX,48,2020-05-31,7,0
48165,Gaines County,TX,48,2020-06-01,7,0
48165,Gaines County,TX,48,2020-06-02,7,0
48165,Gaines County,TX,48,2020-06-03,7,0
48165,Gaines County,TX,48,2020-06-04,7,0
48167,Galveston County,TX,48,2020-01-22,0,0
48167,Galveston County,TX,48,2020-01-23,0,0
48167,Galveston County,TX,48,2020-01-24,0,0
48167,Galveston County,TX,48,2020-01-25,0,0
48167,Galveston County,TX,48,2020-01-26,0,0
48167,Galveston County,TX,48,2020-01-27,0,0
48167,Galveston County,TX,48,2020-01-28,0,0
48167,Galveston County,TX,48,2020-01-29,0,0
48167,Galveston County,TX,48,2020-01-30,0,0
48167,Galveston County,TX,48,2020-01-31,0,0
48167,Galveston County,TX,48,2020-02-01,0,0
48167,Galveston County,TX,48,2020-02-02,0,0
48167,Galveston County,TX,48,2020-02-03,0,0
48167,Galveston County,TX,48,2020-02-04,0,0
48167,Galveston County,TX,48,2020-02-05,0,0
48167,Galveston County,TX,48,2020-02-06,0,0
48167,Galveston County,TX,48,2020-02-07,0,0
48167,Galveston County,TX,48,2020-02-08,0,0
48167,Galveston County,TX,48,2020-02-09,0,0
48167,Galveston County,TX,48,2020-02-10,0,0
48167,Galveston County,TX,48,2020-02-11,0,0
48167,Galveston County,TX,48,2020-02-12,0,0
48167,Galveston County,TX,48,2020-02-13,0,0
48167,Galveston County,TX,48,2020-02-14,0,0
48167,Galveston County,TX,48,2020-02-15,0,0
48167,Galveston County,TX,48,2020-02-16,0,0
48167,Galveston County,TX,48,2020-02-17,0,0
48167,Galveston County,TX,48,2020-02-18,0,0
48167,Galveston County,TX,48,2020-02-19,0,0
48167,Galveston County,TX,48,2020-02-20,0,0
48167,Galveston County,TX,48,2020-02-21,0,0
48167,Galveston County,TX,48,2020-02-22,0,0
48167,Galveston County,TX,48,2020-02-23,0,0
48167,Galveston County,TX,48,2020-02-24,0,0
48167,Galveston County,TX,48,2020-02-25,0,0
48167,Galveston County,TX,48,2020-02-26,0,0
48167,Galveston County,TX,48,2020-02-27,0,0
48167,Galveston County,TX,48,2020-02-28,0,0
48167,Galveston County,TX,48,2020-02-29,0,0
48167,Galveston County,TX,48,2020-03-01,0,0
48167,Galveston County,TX,48,2020-03-02,0,0
48167,Galveston County,TX,48,2020-03-03,0,0
48167,Galveston County,TX,48,2020-03-04,0,0
48167,Galveston County,TX,48,2020-03-05,0,0
48167,Galveston County,TX,48,2020-03-06,0,0
48167,Galveston County,TX,48,2020-03-07,0,0
48167,Galveston County,TX,48,2020-03-08,0,0
48167,Galveston County,TX,48,2020-03-09,0,0
48167,Galveston County,TX,48,2020-03-10,0,0
48167,Galveston County,TX,48,2020-03-11,0,0
48167,Galveston County,TX,48,2020-03-12,0,0
48167,Galveston County,TX,48,2020-03-13,0,0
48167,Galveston County,TX,48,2020-03-14,1,0
48167,Galveston County,TX,48,2020-03-15,1,0
48167,Galveston County,TX,48,2020-03-16,1,0
48167,Galveston County,TX,48,2020-03-17,1,0
48167,Galveston County,TX,48,2020-03-18,2,0
48167,Galveston County,TX,48,2020-03-19,2,0
48167,Galveston County,TX,48,2020-03-20,4,0
48167,Galveston County,TX,48,2020-03-21,6,0
48167,Galveston County,TX,48,2020-03-22,9,0
48167,Galveston County,TX,48,2020-03-23,18,0
48167,Galveston County,TX,48,2020-03-24,18,0
48167,Galveston County,TX,48,2020-03-25,18,0
48167,Galveston County,TX,48,2020-03-26,40,0
48167,Galveston County,TX,48,2020-03-27,40,0
48167,Galveston County,TX,48,2020-03-28,49,0
48167,Galveston County,TX,48,2020-03-29,70,0
48167,Galveston County,TX,48,2020-03-30,92,0
48167,Galveston County,TX,48,2020-03-31,106,0
48167,Galveston County,TX,48,2020-04-01,106,0
48167,Galveston County,TX,48,2020-04-02,118,0
48167,Galveston County,TX,48,2020-04-03,130,0
48167,Galveston County,TX,48,2020-04-04,136,0
48167,Galveston County,TX,48,2020-04-05,222,0
48167,Galveston County,TX,48,2020-04-06,240,1
48167,Galveston County,TX,48,2020-04-07,256,1
48167,Galveston County,TX,48,2020-04-08,272,5
48167,Galveston County,TX,48,2020-04-09,287,5
48167,Galveston County,TX,48,2020-04-10,308,7
48167,Galveston County,TX,48,2020-04-11,341,8
48167,Galveston County,TX,48,2020-04-12,355,8
48167,Galveston County,TX,48,2020-04-13,355,8
48167,Galveston County,TX,48,2020-04-14,377,9
48167,Galveston County,TX,48,2020-04-15,392,11
48167,Galveston County,TX,48,2020-04-16,401,13
48167,Galveston County,TX,48,2020-04-17,421,14
48167,Galveston County,TX,48,2020-04-18,438,14
48167,Galveston County,TX,48,2020-04-19,450,15
48167,Galveston County,TX,48,2020-04-20,455,17
48167,Galveston County,TX,48,2020-04-21,468,19
48167,Galveston County,TX,48,2020-04-22,479,20
48167,Galveston County,TX,48,2020-04-23,491,21
48167,Galveston County,TX,48,2020-04-24,507,21
48167,Galveston County,TX,48,2020-04-25,522,21
48167,Galveston County,TX,48,2020-04-26,539,22
48167,Galveston County,TX,48,2020-04-27,541,22
48167,Galveston County,TX,48,2020-04-28,548,24
48167,Galveston County,TX,48,2020-04-29,554,24
48167,Galveston County,TX,48,2020-04-30,572,24
48167,Galveston County,TX,48,2020-05-01,595,26
48167,Galveston County,TX,48,2020-05-02,614,27
48167,Galveston County,TX,48,2020-05-03,629,28
48167,Galveston County,TX,48,2020-05-04,636,28
48167,Galveston County,TX,48,2020-05-05,648,28
48167,Galveston County,TX,48,2020-05-06,659,28
48167,Galveston County,TX,48,2020-05-07,669,28
48167,Galveston County,TX,48,2020-05-08,672,28
48167,Galveston County,TX,48,2020-05-09,676,29
48167,Galveston County,TX,48,2020-05-10,680,29
48167,Galveston County,TX,48,2020-05-11,685,29
48167,Galveston County,TX,48,2020-05-12,686,29
48167,Galveston County,TX,48,2020-05-13,688,29
48167,Galveston County,TX,48,2020-05-14,691,30
48167,Galveston County,TX,48,2020-05-15,693,30
48167,Galveston County,TX,48,2020-05-16,696,31
48167,Galveston County,TX,48,2020-05-17,701,31
48167,Galveston County,TX,48,2020-05-18,702,31
48167,Galveston County,TX,48,2020-05-19,706,31
48167,Galveston County,TX,48,2020-05-20,715,31
48167,Galveston County,TX,48,2020-05-21,721,31
48167,Galveston County,TX,48,2020-05-22,732,31
48167,Galveston County,TX,48,2020-05-23,740,32
48167,Galveston County,TX,48,2020-05-24,749,32
48167,Galveston County,TX,48,2020-05-25,752,32
48167,Galveston County,TX,48,2020-05-26,753,32
48167,Galveston County,TX,48,2020-05-27,763,32
48167,Galveston County,TX,48,2020-05-28,779,32
48167,Galveston County,TX,48,2020-05-29,788,32
48167,Galveston County,TX,48,2020-05-30,795,37
48167,Galveston County,TX,48,2020-05-31,807,37
48167,Galveston County,TX,48,2020-06-01,817,37
48167,Galveston County,TX,48,2020-06-02,847,37
48167,Galveston County,TX,48,2020-06-03,857,37
48167,Galveston County,TX,48,2020-06-04,876,38
48169,Garza County,TX,48,2020-01-22,0,0
48169,Garza County,TX,48,2020-01-23,0,0
48169,Garza County,TX,48,2020-01-24,0,0
48169,Garza County,TX,48,2020-01-25,0,0
48169,Garza County,TX,48,2020-01-26,0,0
48169,Garza County,TX,48,2020-01-27,0,0
48169,Garza County,TX,48,2020-01-28,0,0
48169,Garza County,TX,48,2020-01-29,0,0
48169,Garza County,TX,48,2020-01-30,0,0
48169,Garza County,TX,48,2020-01-31,0,0
48169,Garza County,TX,48,2020-02-01,0,0
48169,Garza County,TX,48,2020-02-02,0,0
48169,Garza County,TX,48,2020-02-03,0,0
48169,Garza County,TX,48,2020-02-04,0,0
48169,Garza County,TX,48,2020-02-05,0,0
48169,Garza County,TX,48,2020-02-06,0,0
48169,Garza County,TX,48,2020-02-07,0,0
48169,Garza County,TX,48,2020-02-08,0,0
48169,Garza County,TX,48,2020-02-09,0,0
48169,Garza County,TX,48,2020-02-10,0,0
48169,Garza County,TX,48,2020-02-11,0,0
48169,Garza County,TX,48,2020-02-12,0,0
48169,Garza County,TX,48,2020-02-13,0,0
48169,Garza County,TX,48,2020-02-14,0,0
48169,Garza County,TX,48,2020-02-15,0,0
48169,Garza County,TX,48,2020-02-16,0,0
48169,Garza County,TX,48,2020-02-17,0,0
48169,Garza County,TX,48,2020-02-18,0,0
48169,Garza County,TX,48,2020-02-19,0,0
48169,Garza County,TX,48,2020-02-20,0,0
48169,Garza County,TX,48,2020-02-21,0,0
48169,Garza County,TX,48,2020-02-22,0,0
48169,Garza County,TX,48,2020-02-23,0,0
48169,Garza County,TX,48,2020-02-24,0,0
48169,Garza County,TX,48,2020-02-25,0,0
48169,Garza County,TX,48,2020-02-26,0,0
48169,Garza County,TX,48,2020-02-27,0,0
48169,Garza County,TX,48,2020-02-28,0,0
48169,Garza County,TX,48,2020-02-29,0,0
48169,Garza County,TX,48,2020-03-01,0,0
48169,Garza County,TX,48,2020-03-02,0,0
48169,Garza County,TX,48,2020-03-03,0,0
48169,Garza County,TX,48,2020-03-04,0,0
48169,Garza County,TX,48,2020-03-05,0,0
48169,Garza County,TX,48,2020-03-06,0,0
48169,Garza County,TX,48,2020-03-07,0,0
48169,Garza County,TX,48,2020-03-08,0,0
48169,Garza County,TX,48,2020-03-09,0,0
48169,Garza County,TX,48,2020-03-10,0,0
48169,Garza County,TX,48,2020-03-11,0,0
48169,Garza County,TX,48,2020-03-12,0,0
48169,Garza County,TX,48,2020-03-13,0,0
48169,Garza County,TX,48,2020-03-14,0,0
48169,Garza County,TX,48,2020-03-15,0,0
48169,Garza County,TX,48,2020-03-16,0,0
48169,Garza County,TX,48,2020-03-17,0,0
48169,Garza County,TX,48,2020-03-18,0,0
48169,Garza County,TX,48,2020-03-19,0,0
48169,Garza County,TX,48,2020-03-20,0,0
48169,Garza County,TX,48,2020-03-21,0,0
48169,Garza County,TX,48,2020-03-22,0,0
48169,Garza County,TX,48,2020-03-23,0,0
48169,Garza County,TX,48,2020-03-24,0,0
48169,Garza County,TX,48,2020-03-25,0,0
48169,Garza County,TX,48,2020-03-26,0,0
48169,Garza County,TX,48,2020-03-27,0,0
48169,Garza County,TX,48,2020-03-28,0,0
48169,Garza County,TX,48,2020-03-29,0,0
48169,Garza County,TX,48,2020-03-30,0,0
48169,Garza County,TX,48,2020-03-31,0,0
48169,Garza County,TX,48,2020-04-01,0,0
48169,Garza County,TX,48,2020-04-02,0,0
